protein_set_id,accession,gene_name,samesets_accessions,subsets_accessions,description,protein_set_score,is_validated,selection_level,#sameset_protein_matches,#subset_protein_matches,coverage,MW,#observable_peptides,#sequences,#specific_sequences,#peptides,#specific_peptides,#peptide_matches,#specific_peptide_matches,peptides_count_UPS1_125amol_R2,peptides_count_UPS1_2500amol_R2,peptides_count_UPS1_50000amol_R2,peptides_count_UPS1_500amol_R2,peptides_count_UPS1_12500amol_R1,peptides_count_UPS1_125amol_R3,peptides_count_UPS1_2500amol_R3,peptides_count_UPS1_50000amol_R3,peptides_count_UPS1_500amol_R3,peptides_count_UPS1_25000amol_R1,peptides_count_UPS1_250amol_R1,peptides_count_UPS1_5000amol_R1,peptides_count_UPS1_50amol_R1,peptides_count_UPS1_12500amol_R2,peptides_count_UPS1_25000amol_R2,peptides_count_UPS1_250amol_R2,peptides_count_UPS1_5000amol_R2,peptides_count_UPS1_50amol_R2,peptides_count_UPS1_12500amol_R3,peptides_count_UPS1_25000amol_R3,peptides_count_UPS1_250amol_R3,peptides_count_UPS1_5000amol_R3,peptides_count_UPS1_50amol_R3,peptides_count_UPS1_125amol_R1,peptides_count_UPS1_2500amol_R1,peptides_count_UPS1_50000amol_R1,peptides_count_UPS1_500amol_R1,psm_count_UPS1_125amol_R2,psm_count_UPS1_2500amol_R2,psm_count_UPS1_50000amol_R2,psm_count_UPS1_500amol_R2,psm_count_UPS1_12500amol_R1,psm_count_UPS1_125amol_R3,psm_count_UPS1_2500amol_R3,psm_count_UPS1_50000amol_R3,psm_count_UPS1_500amol_R3,psm_count_UPS1_25000amol_R1,psm_count_UPS1_250amol_R1,psm_count_UPS1_5000amol_R1,psm_count_UPS1_50amol_R1,psm_count_UPS1_12500amol_R2,psm_count_UPS1_25000amol_R2,psm_count_UPS1_250amol_R2,psm_count_UPS1_5000amol_R2,psm_count_UPS1_50amol_R2,psm_count_UPS1_12500amol_R3,psm_count_UPS1_25000amol_R3,psm_count_UPS1_250amol_R3,psm_count_UPS1_5000amol_R3,psm_count_UPS1_50amol_R3,psm_count_UPS1_125amol_R1,psm_count_UPS1_2500amol_R1,psm_count_UPS1_50000amol_R1,psm_count_UPS1_500amol_R1,raw_abundance_UPS1_125amol_R2,raw_abundance_UPS1_2500amol_R2,raw_abundance_UPS1_50000amol_R2,raw_abundance_UPS1_500amol_R2,raw_abundance_UPS1_12500amol_R1,raw_abundance_UPS1_125amol_R3,raw_abundance_UPS1_2500amol_R3,raw_abundance_UPS1_50000amol_R3,raw_abundance_UPS1_500amol_R3,raw_abundance_UPS1_25000amol_R1,raw_abundance_UPS1_250amol_R1,raw_abundance_UPS1_5000amol_R1,raw_abundance_UPS1_50amol_R1,raw_abundance_UPS1_12500amol_R2,raw_abundance_UPS1_25000amol_R2,raw_abundance_UPS1_250amol_R2,raw_abundance_UPS1_5000amol_R2,raw_abundance_UPS1_50amol_R2,raw_abundance_UPS1_12500amol_R3,raw_abundance_UPS1_25000amol_R3,raw_abundance_UPS1_250amol_R3,raw_abundance_UPS1_5000amol_R3,raw_abundance_UPS1_50amol_R3,raw_abundance_UPS1_125amol_R1,raw_abundance_UPS1_2500amol_R1,raw_abundance_UPS1_50000amol_R1,raw_abundance_UPS1_500amol_R1,125amol 1,2500amol 1,50000amol 1,500amol 1,12500amol 1,25000amol 1,250amol 1,5000amol 1,50amol 1,125amol 2,2500amol 2,50000amol 2,500amol 2,12500amol 2,25000amol 2,250amol 2,5000amol 2,50amol 2,125amol 3,2500amol 3,50000amol 3,500amol 3,12500amol 3,25000amol 3,DDGDG,5000amol 3,50amol 3
21677,P11484,NA,P11484; P40150,Q02891,SSB1_YEAST Ribosome-associated molecular chaperone SSB1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SSB1 PE=1 SV=3,1138909,true,2,2,1,0,0,-1,19,18,20,19,1191,1154,13,13,14,14,14,12,13,13,12,14,13,14,15,13,12,12,14,15,14,13,13,13,14,14,12,14,11,39,45,38,41,52,32,44,41,40,50,36,58,35,51,45,36,50,27,46,53,41,51,24,41,48,50,40,110509784,95590712,118083280,103243760,94701824,104209528,99299528,118654112,100895688,90256744,95502616,91810320,124219056,94850920,121128200,98593648,95463712,114211264,95945856,109769832,100362120,94585544,114852080,110346128,97306400,121028432,104349368,26.7195988635881,26.5103671108432,26.8152294599155,26.6214793476288,26.4968888771324,26.4275313986695,26.5090369160881,26.4521529940599,26.8883112683084,26.6349119500543,26.5652835244256,26.8221868576014,26.5882892781027,26.4991584312379,26.8519595387797,26.5549913666556,26.5084490992804,26.7671297015297,26.7174607660322,26.536031360735,26.8507707643423,26.6368466218293,26.5157171604982,26.7099063726025,26.5806396100601,26.4951163700472,26.7752017436207
22104,P17255,NA,P17255,NA,VATA_YEAST V-type proton ATPase catalytic subunit A OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=VMA1 PE=1 SV=3,1066585,true,2,1,0,0,0,-1,27,27,27,27,1161,1161,15,19,17,18,20,16,17,14,16,17,16,19,15,15,16,16,19,13,16,20,16,16,12,14,16,14,16,32,41,49,46,52,47,48,42,51,39,47,54,27,41,49,44,45,27,42,49,45,41,27,32,35,38,46,35919292,32802914,42692416,36908280,33605616,34598096,34372216,41275068,36425988,33644588,32625906,34610572,37327368,31879598,44049228,32741806,34044432,34981816,33342616,39811896,33457262,34452048,34210980,35770232,31671722,42256028,37447780,25.0982555778163,24.9673206445005,25.3474764724422,25.1374411708742,25.0021990132368,25.00387111872,24.9595146291449,25.0447094489609,25.153730450184,25.0441893099655,25.0347395304446,25.2987672561685,25.1184647679597,24.9261301013485,25.3926133991272,24.9646305656016,25.0209155275635,25.0601018495886,25.0922561396642,24.9166919734255,25.3326538267987,25.1583768587855,24.9908639641618,25.2466962441226,24.9958160503933,25.0380864106135,25.0279560960253
21755,P05694,NA,P05694,NA,METE_YEAST 5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=MET6 PE=1 SV=4,1062587,true,2,1,0,0,0,-1,22,22,22,22,792,792,11,13,12,11,13,12,15,10,11,13,12,14,12,13,12,13,14,14,13,14,13,16,13,14,14,11,13,19,27,30,21,37,26,39,20,26,32,28,32,23,26,35,29,34,27,33,29,26,40,30,23,33,31,33,43567196,38986184,47291572,43371216,39395944,41975612,40581228,46786992,42523080,36309808,37389708,39289588,43897992,38079476,49092864,39033576,38926620,43853600,37952172,42864600,41595232,38193932,41410604,41496340,39446716,48276320,44406732,25.3767389280942,25.2164596136714,25.4950797628461,25.3702345568609,25.2315437692155,25.1138559656474,25.1561378685289,25.2276437036428,25.3876516131317,25.3230480238689,25.2743091863466,25.4796041430448,25.3417427610758,25.1825102905096,25.5490099979163,25.2182123032922,25.2142537450658,25.3861919444862,25.3064807597867,25.2334018628603,25.524812370957,25.4042750679671,25.1776791175456,25.3532833448626,25.3099148280541,25.1868401148055,25.3034969096976
22030,P07149,NA,P07149,NA,FAS1_YEAST Fatty acid synthase subunit beta OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=FAS1 PE=1 SV=2,1053753,true,2,1,0,0,0,-1,24,24,25,25,723,723,13,12,11,12,12,12,11,14,13,11,14,10,13,11,12,11,11,11,9,13,13,12,14,14,13,12,15,34,29,28,34,30,31,25,31,24,27,28,17,17,24,26,24,25,14,21,22,29,28,24,30,29,26,27,44501632,40492252,49706264,45791240,40404876,43328596,42108904,49264332,43284368,39626496,40054360,42227864,43815024,39981700,51414104,41337544,43209476,43529440,40169568,46605560,41271780,41723400,43459820,43511476,40566704,51282284,44676008,25.4073549089453,25.2711425457758,25.566924336367,25.44856829709,25.2680260699743,25.2399620658621,25.2554559557349,25.3316919377646,25.3849223133468,25.3688161531487,25.3276219901023,25.5540401592861,25.367342758893,25.2528364802017,25.6156608403561,25.3009493402445,25.3648443997264,25.375488124392,25.3748926211443,25.273792754135,25.6119571820593,25.4129969445739,25.2595996103445,25.4739987415361,25.2986523255222,25.3143533907,25.3731788634513
22013,P06169,NA,P06169,P16467; P26263,PDC1_YEAST Pyruvate decarboxylase isozyme 1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=PDC1 PE=1 SV=7,1018.21,true,2,1,2,0,0,-1,16,16,19,19,1377,1377,10,13,11,12,12,11,13,11,12,12,12,14,15,11,14,10,10,12,12,13,9,10,12,10,13,9,12,49,46,52,52,50,56,61,39,51,51,55,41,40,62,39,56,39,47,54,44,51,46,52,55,42,44,49,215717088,211349856,278581152,231595264,219877696,217474128,225488944,275358688,233497200,207661680,210320640,225605504,208066800,214883296,278204608,213411616,226134928,211091392,219248512,253685392,215643248,216760272,206900336,215796000,219692352,270315200,232081760,27.6845652230168,27.6550578885097,28.0535224117402,27.7870305103813,27.7121260263106,27.6296597780043,27.648015196256,27.7492270240725,27.6324715401428,27.6962685387902,27.7484814572031,28.036736887605,27.7988300089467,27.6789780980088,28.0515710750383,27.6690634633283,27.7526086019651,27.6532925079776,27.6850928823417,27.7109094061759,28.0100673969355,27.7900579005163,27.7079918104918,27.9184652059902,27.6840713036925,27.6915251216917,27.6243607471926
21873,P00359,NA,P00359,P00358,G3P3_YEAST Glyceraldehyde-3-phosphate dehydrogenase 3 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=TDH3 PE=1 SV=3,1012472,true,2,1,1,0,0,-1,19,13,20,14,1364,1019,13,9,10,11,10,15,9,10,14,12,13,11,9,9,10,12,11,9,9,14,12,11,8,13,10,9,11,45,50,31,57,34,53,43,29,66,38,78,49,21,31,44,56,47,23,29,39,58,45,25,40,54,26,64,101319288,90086176,135237696,103297360,102302696,97668704,104552720,138409424,107682152,95346352,89273672,104350864,115191688,95931896,122559496,93224472,98537112,111653848,93828168,118024832,92807120,95498744,105859712,103020296,93791600,134743664,105490640,26.5943336030614,26.424802401256,27.0109221019329,26.6222281424057,26.608268924266,26.5066744055583,26.411731432219,26.6368673048133,26.7794613776689,26.5413930174284,26.6396553540677,27.0443669354203,26.6822039063357,26.5155072349326,26.8689070287084,26.4742053851712,26.5541638528869,26.7344577316642,26.6183533494593,26.4829553845961,27.0056421943721,26.6525397559021,26.4835177610822,26.8145151884679,26.4677321548516,26.5089784231517,26.6575783932199
22119,P31539,NA,P31539,NA,HS104_YEAST Heat shock protein 104 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=HSP104 PE=1 SV=2,993483,true,2,1,0,0,0,-1,24,24,25,25,732,732,10,13,12,14,15,12,16,16,14,13,12,12,15,15,12,15,11,15,13,13,12,12,17,13,11,13,12,23,31,26,34,29,19,29,28,33,22,28,26,26,28,22,26,21,24,31,23,28,29,29,20,21,28,29,42409920,38655008,49190408,42411028,40573888,40862244,41275860,50796792,41983048,38360896,37604816,40095976,46899124,40795096,53970096,38911368,41788284,44604156,41214308,48413800,39676412,41168804,43590980,43173352,40852904,51299448,42438604,25.337898425719,25.2041520007089,25.5518736854679,25.3379361170239,25.2740482198876,25.1931330821604,25.164414102029,25.2569541204392,25.4830576399872,25.2842650978171,25.2987949388246,25.5982340527084,25.3233035753594,25.2818923996998,25.6856569177367,25.2136883659852,25.3165951810552,25.4106748039815,25.3636377729025,25.2839352991918,25.6124399662242,25.3388738643991,25.2966419360173,25.5289150000133,25.2417782306658,25.295048201568,25.3775263025271
22170,P19882,NA,P19882,NA,"HSP60_YEAST Heat shock protein 60, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=HSP60 PE=1 SV=1",982.89,true,2,1,0,0,0,-1,14,14,15,15,668,668,13,11,11,12,11,13,11,10,12,11,14,12,9,11,9,11,12,12,12,10,13,12,11,14,13,11,12,27,22,13,25,28,33,25,20,23,26,34,25,22,22,21,27,28,17,19,21,32,28,20,29,26,20,30,55281884,49769976,60633700,59211808,50831364,53747244,51395084,63522604,55037456,47952472,51207340,53124188,53307536,48235612,63069152,51879472,51108024,53989804,51947636,61205512,51480832,49640232,53691580,54950268,50272136,63428052,55932356,25.7203034476501,25.5687723555325,25.8536165257198,25.8193815705445,25.5992156085457,25.5151018538077,25.6098472834725,25.6628655490113,25.6678361630741,25.6796874436677,25.615127034759,25.9207667187088,25.7139104500036,25.5235953352601,25.9104311997098,25.6286604609396,25.6070464774141,25.6861836435706,25.711623181625,25.5832556528497,25.9186176990657,25.7371797654617,25.6305547615859,25.8671582481259,25.6175320338652,25.5650065223161,25.6781925244019
22399,P00560,NA,P00560,NA,PGK_YEAST Phosphoglycerate kinase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=PGK1 PE=1 SV=2,971.91,true,2,1,0,0,0,-1,23,23,23,23,1180,1180,12,14,15,13,14,13,13,13,12,12,14,15,14,13,12,13,14,14,13,15,13,12,12,11,15,13,13,32,43,38,37,38,43,39,36,29,34,44,50,29,32,40,41,40,32,35,40,40,41,38,30,41,28,44,316803552,292209632,365429536,322189088,300500224,303267552,308602080,360344448,320496608,284354880,286395168,300882656,337860224,291200480,381594016,293562720,300109824,317771712,295853120,336089184,307539296,300397888,320815712,321272832,302236000,371771008,322852736,28.2390132700974,28.1224284930569,28.4450180042264,28.2633323923275,28.1627908254549,28.0831173226343,28.0934319110543,28.1646257058368,28.3318512723241,28.1760159046939,28.2011725449076,28.4248013763206,28.255733847152,28.1174374927023,28.507463306871,28.1290935287582,28.1609153049731,28.2434154609604,28.2592237455227,28.1711002724414,28.4698390273512,28.2663010122858,28.1403058686022,28.324268873775,28.1961955224686,28.1622994288664,28.2571695588387
21910,P02788ups,NA,P02788ups,NA,TRFL_HUMAN_UPS Lactotransferrin (Chain 20-710) - Homo sapiens (Human),804316,true,2,1,0,0,0,-1,20,19,20,19,225,222,NA,1,14,NA,7,NA,1,15,NA,8,NA,2,NA,6,10,NA,1,NA,5,9,NA,3,NA,NA,1,16,NA,0,3,28,0,10,0,2,38,0,21,0,2,0,14,23,0,4,0,11,19,0,7,0,0,3,32,0,1573763.88,4045183.25,82215712,1070229.62,17000592,1047148,4387915.5,77664960,2095795.12,30106584,830425.5,7407838.5,1469033.5,16633716,39560124,1199843,6969305.5,2173450.25,16230649,36394324,939882.25,7088774.5,1536105.88,1064398.88,3589957.5,81867192,1109231.88,20.5857876713472,21.947773628686,26.2929107936218,20.0294889323947,24.019081649433,24.8435756882543,19.6634912198651,22.820621215737,20.4864358649684,19.9980339311501,22.065104312726,26.210760510769,20.9990662586198,23.9876071693306,25.2375436123992,20.1944142102081,22.7325834662174,21.051555642212,20.0216074667405,21.7755353340126,26.2867820767409,20.0811295553445,23.9522173529675,25.1172101317902,19.8421204993315,22.7571048067197,20.5508462302311
22182,P02994,NA,P02994,NA,EF1A_YEAST Elongation factor 1-alpha OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=TEF1 PE=1 SV=1,785535,true,2,1,0,0,0,-1,17,17,18,18,1768,1768,7,8,10,8,7,10,7,9,12,8,10,8,8,10,8,11,6,8,9,8,10,8,8,6,9,10,7,48,68,31,83,57,52,54,51,83,46,69,76,36,62,29,58,67,48,55,55,70,69,62,57,64,35,70,180669072,175945968,239606848,192734576,180114464,179249120,186030896,222896528,187350976,171862624,171089824,187586176,158713936,176815072,233639424,175909472,185288048,169375280,174166432,207403232,178564640,178212976,171061168,179351648,178313872,234138112,198915408,27.4287743173704,27.3905572125837,27.8360939002576,27.5220401690775,27.4243387998833,27.3566805864465,27.3501787135415,27.4829782727139,27.2418535697886,27.4173907953217,27.4709670030365,27.7317989033942,27.4811682524675,27.3976660167065,27.7997084922653,27.3902579271817,27.4651945824649,27.3356480905353,27.4182157608789,27.4098437014736,27.8027845483892,27.5675797908474,27.3758913517282,27.6278631351885,27.4118711802788,27.4090271449447,27.3499370549162
22363,P23254,NA,P23254,NA,TKT1_YEAST Transketolase 1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=TKL1 PE=1 SV=4,772008,true,2,1,0,0,0,-1,12,12,13,13,906,906,10,10,9,11,10,11,11,10,11,10,11,10,8,11,9,10,10,9,10,9,11,10,8,11,10,11,11,27,26,22,27,30,30,26,27,27,32,32,29,18,26,32,27,25,19,25,25,34,26,17,34,30,24,27,45306836,47786432,57566896,51111520,50698472,48636344,52092036,56921828,50501680,47153276,46627704,46646404,47888784,50614968,59914072,46992552,50923796,45189096,51016976,56970528,47857392,50609252,45654904,47317748,49950084,61459148,51603820,25.4332254080645,25.5100977162054,25.7787360886228,25.6071451603404,25.595438930745,25.490854670632,25.4746840557301,25.4752625313265,25.5131844670972,25.535531449504,25.6345594896607,25.7624786578431,25.589828045885,25.5930607500422,25.8363915523727,25.4859287817648,25.6018366299209,25.4294713606459,25.4958780771423,25.573983768381,25.8731244313914,25.6209745300746,25.6044740508215,25.7637124413074,25.5122384432195,25.5928978158183,25.4442664991525
21762,P0CS90,NA,P0CS90,P39987,"HSP77_YEAST Heat shock protein SSC1, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SSC1 PE=1 SV=1",768719,true,2,1,1,0,0,-1,13,13,13,13,620,620,9,8,7,8,8,11,9,8,10,9,10,9,12,9,8,11,7,8,9,9,10,8,7,10,9,9,9,20,26,14,19,28,29,20,13,24,19,25,23,27,26,29,23,25,17,19,22,25,25,16,18,26,19,23,40873104,32021238,42174628,40631384,30246774,38676936,35994516,44269304,42835404,31170910,36096364,31979554,47582468,32753878,38179824,35267168,32817010,43130928,33460222,35772472,37098728,30481976,40625788,40978836,32489714,42055732,41481088,25.2846484733974,24.9325257503897,25.3298720075336,25.2760911711859,24.8502779427181,24.8936969376645,25.1053501854415,24.9306464827523,25.5039267673958,25.2049701727622,25.101273783481,25.3998033558393,25.3523003594699,24.9651623934616,25.1863071164842,25.0718223943166,24.9679404632497,25.3622194214756,25.2883756695251,24.9534797081991,25.3257991106943,25.3059503990478,24.9959436815315,25.0923464811445,25.1448663863797,24.8614530930598,25.2758924608133
22285,P04040ups,NA,P04040ups,NA,CATA_HUMAN_UPS Catalase (Chain 2-527) - Homo sapiens (Human),744834,true,2,1,0,0,0,-1,10,10,11,11,157,157,NA,NA,9,NA,4,NA,NA,9,NA,7,NA,1,NA,4,7,NA,NA,NA,4,7,NA,NA,NA,NA,NA,11,NA,0,0,18,0,7,0,0,21,0,16,0,1,0,7,22,0,0,0,5,18,0,0,0,0,0,29,0,759658.69,2104396,44059376,1015805.62,9151686,477040.81,2436859.75,44257168,924433.44,16885882,1072285.25,4168128.25,875583.62,9170504,22144966,723828.12,4412203,947637,9131930,20843224,924195.38,4634098,565289.62,825282.88,2241343.75,44350380,1164701.62,19.5349918445122,21.004974782262,25.3929457269289,19.9541929302026,23.1256061225316,24.0093142017917,20.0322573128232,21.9909682382056,19.7398854399586,18.8637531659635,21.2165917905118,25.3994078007758,19.8182099225262,23.1285695941281,24.4004754464125,19.4652876304983,22.073067738394,19.8539750034016,19.6545291872763,21.0959324981318,25.4024431299953,20.1515289735755,23.1224883700782,24.3130751130885,19.817838352009,22.1438571233713,19.1086306805191
21891,P07806,NA,P07806,NA,"SYV_YEAST Valine--tRNA ligase, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=VAS1 PE=1 SV=2",731355,true,2,1,0,0,0,-1,16,16,16,16,483,483,8,9,8,8,10,8,7,9,8,8,7,8,10,8,8,7,9,8,11,10,7,9,7,7,6,7,10,12,18,18,19,21,13,13,19,17,26,14,15,14,23,16,14,27,18,22,26,14,24,10,10,17,19,24,16667681,14915377,19703706,18423910,15218914,16849414,16948798,18068050,17169452,15761308,15676116,16074891,16695858,15221444,20300640,16405214,15484440,16720678,16346887,17835148,15563990,15936550,18227386,16954474,15628885,19297506,16925060,23.9905500581262,23.830297107802,24.2319636707955,24.1350759329695,23.8593620780652,23.9098839304024,23.9020648179472,23.9383056192271,23.9929868996035,24.0061950814943,24.0146796260139,24.1069374754979,24.0333406575703,23.8596018924893,24.2750218748866,23.9676510776183,23.8843158726144,23.9951300120733,24.0151626907239,23.8977115210936,24.2019110705687,24.0126576124312,23.9625125881756,24.0882198518682,23.891708622691,23.9258360076802,24.1196043426901
22271,P00890,NA,P00890,NA,"CISY1_YEAST Citrate synthase, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=CIT1 PE=1 SV=2",695.06,true,2,1,0,0,0,-1,11,10,11,10,456,357,10,8,8,9,8,8,7,9,7,8,8,8,8,8,8,9,8,7,8,7,8,8,9,10,9,8,9,16,20,12,16,21,13,19,21,17,21,16,24,10,21,13,17,18,15,14,15,11,20,15,20,20,15,16,38393064,35974528,42805840,39987876,36339296,39037892,37741600,41841712,39615720,34864760,35863584,37223824,38237808,36519304,43345892,34755588,36049212,38044880,35815496,40031504,35751912,36659912,37349168,39976592,36845096,43209900,39089476,25.1943423648291,25.1004724225732,25.3513043011248,25.2530593170613,25.1150271347702,25.0552662147305,25.0960163342543,25.1497229351501,25.1884964867412,25.2183718153896,25.1696522493952,25.3184385464699,25.2395696870862,25.1221559343169,25.3693919362732,25.0507416170626,25.1034643881404,25.1811989761368,25.2526521519452,25.1349692768211,25.3648585563363,25.2202769094356,25.094080585929,25.2546324835988,25.0915170630021,25.1276999869874,25.1545727697256
21988,Q00955,NA,Q00955,P32874,ACAC_YEAST Acetyl-CoA carboxylase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ACC1 PE=1 SV=2,690.29,true,2,1,1,0,0,-1,15,15,15,15,416,416,9,8,7,8,6,9,5,7,9,3,8,5,5,6,7,6,8,6,5,5,9,7,7,7,7,4,7,19,18,13,15,11,16,14,12,22,10,23,16,9,15,13,16,22,12,10,16,17,15,12,14,15,13,15,11474897,9968462,12206040,11535200,9532635,11425164,10516086,12321753,11459360,9193590,9986721,9943467,9047931,10058044,12686513,10839584,10363821,9447816,9799903,11265221,10688958,9978042,9249193,11396176,9676125,12436329,11695731,23.4519778681115,23.2489395026202,23.5410918875502,23.4595396822339,23.1844436266893,23.132196898068,23.2515796363742,23.2453175349558,23.1091564966252,23.4457115384917,23.3260945096128,23.5547041852197,23.4500231367,23.26184643398,23.5967922504191,23.3698060544224,23.3050526673738,23.1715494372692,23.4420464718184,23.2059979760661,23.5680573526476,23.4794786992338,23.2243360387447,23.4253722807122,23.3496178847626,23.2503253113368,23.140896064068
21729,P09436,NA,P09436,NA,"SYIC_YEAST Isoleucine--tRNA ligase, cytoplasmic OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ILS1 PE=1 SV=1",689474,true,2,1,0,0,0,-1,20,20,20,20,432,432,7,9,5,8,9,5,8,7,4,6,6,9,14,7,6,8,6,12,7,9,8,6,11,9,9,6,6,17,13,14,15,16,9,18,17,10,13,13,15,35,15,18,22,12,22,12,18,14,10,23,16,19,14,12,20697136,19453032,23829616,21608000,18752918,20412174,19784432,24366134,21977588,17762962,18474504,19724932,23020234,18635376,20352272,20667962,18469174,23034200,20232034,21822440,21287552,19388542,21482746,20319270,20185684,24353150,21321616,24.3029278104646,24.2134916991379,24.5062523677599,24.3650622091711,24.1606117641713,24.0823688374764,24.1390322958985,24.2335169908923,24.4563991627088,24.2829265091001,24.2378623111473,24.5383740313388,24.38952972605,24.1515405923667,24.2786865211192,24.3008928005583,24.1386160100798,24.4572741568324,24.2763452362873,24.2668291381585,24.5376050564559,24.3458134506592,24.2701380307811,24.379309084805,24.3435067182516,24.2087009824342,24.356675079666
22383,P00950,NA,P00950,NA,PMG1_YEAST Phosphoglycerate mutase 1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=GPM1 PE=1 SV=3,686628,true,2,1,0,0,0,-1,11,11,12,12,870,870,8,10,10,9,8,9,9,9,10,9,11,10,9,9,9,9,10,9,9,8,10,9,9,9,10,9,10,23,30,24,25,33,21,36,25,33,26,32,36,29,35,34,25,36,21,29,40,25,34,22,25,35,25,33,117896440,96676120,115228832,112182632,100250048,113763232,105344712,105589520,108755072,97774960,108534888,103813896,136627504,105881608,132607992,110028568,104825232,130861000,100924184,122130848,108394680,104277104,129743896,118987896,103220192,116844704,117226136,26.8129449144659,26.5266562373452,26.779926505211,26.7412740957675,26.5790276865456,26.5429617049594,26.6935836234656,26.6294243275393,27.0256726958032,26.761459116547,26.6505426559513,26.6538914101369,26.6965074444613,26.6578767690941,26.9825924853135,26.7133029152208,26.6434107822704,26.9634599595906,26.8262395824731,26.6211499783947,26.8000171043785,26.8047190189094,26.5886966813752,26.8638524036148,26.6917187102006,26.6358471808896,26.9510914254842
21674,P22202,NA,P22202,NA,HSP74_YEAST Heat shock protein SSA4 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SSA4 PE=1 SV=3,685436,true,2,1,0,0,0,-1,11,4,11,4,651,7,7,6,7,7,6,6,6,8,7,6,7,7,9,6,6,7,6,7,7,7,6,6,6,8,6,6,8,20,21,14,25,19,17,16,21,19,26,23,19,22,14,20,17,20,22,22,25,19,15,21,19,13,15,18,54903336,49419384,57519268,55628184,47760368,53387512,53037132,58330632,53345740,49924404,48655200,50949364,52788232,50596408,59369528,49979144,51088944,50731564,50455172,53061852,51685636,51823276,50184104,50994700,51092116,58105264,54234244,25.7103904761822,25.5585736921651,25.7775419801228,25.7293126733271,25.5093106170146,25.573241869019,25.5360906647639,25.6025608015786,25.653713011835,25.669998981356,25.6604994275722,25.797750369742,25.668869731395,25.592531631255,25.8232193076404,25.5748228566019,25.6065077799901,25.5963803021153,25.6038439763731,25.6065973509668,25.7921655335674,25.6927007344021,25.5884988272261,25.6611716945574,25.6232600598222,25.6270968823456,25.5807271217729
22173,P15019,NA,P15019,NA,TAL1_YEAST Transaldolase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=TAL1 PE=1 SV=4,685389,true,2,1,0,0,0,-1,10,10,10,10,328,328,6,5,8,6,5,5,4,8,4,6,4,4,7,7,7,4,4,8,7,6,5,4,6,6,5,6,5,10,7,21,8,10,10,10,20,6,12,9,7,17,16,11,7,7,20,14,15,11,9,20,11,11,17,12,21190896,21687730,29265488,21899658,22379898,21462876,22475480,29032910,20684940,21386798,20847298,22635598,21175812,22389232,29904296,22038024,22929548,21194690,22835392,28612056,21953494,23124902,22115464,19198102,21445476,29268228,21569432,24.3369412536879,24.3703757218725,24.8026969999208,24.3844050041039,24.4157001252252,24.3502171646988,24.3133570735597,24.4320900852324,24.33591395589,24.3553400726886,24.4218485913517,24.7911858463092,24.3020774370213,24.4163017056314,24.8338494186246,24.3934915372494,24.4507045802037,24.3371995294612,24.1944603516924,24.3541700023449,24.8028320668424,24.3624848499091,24.4447682199275,24.7701198345196,24.3879472338273,24.4629439159199,24.3985521756535
