"","protein_set_id","accession","gene_name","samesets_accessions","subsets_accessions","description","protein_set_score","is_validated","selection_level","X.sameset_protein_matches","X.subset_protein_matches","coverage","MW","X.observable_peptides","X.sequences","X.specific_sequences","X.peptides","X.specific_peptides","X.peptide_matches","X.specific_peptide_matches","peptides_count_UPS1_125amol_R2","peptides_count_UPS1_2500amol_R2","peptides_count_UPS1_50000amol_R2","peptides_count_UPS1_500amol_R2","peptides_count_UPS1_12500amol_R1","peptides_count_UPS1_125amol_R3","peptides_count_UPS1_2500amol_R3","peptides_count_UPS1_50000amol_R3","peptides_count_UPS1_500amol_R3","peptides_count_UPS1_25000amol_R1","peptides_count_UPS1_250amol_R1","peptides_count_UPS1_5000amol_R1","peptides_count_UPS1_50amol_R1","peptides_count_UPS1_12500amol_R2","peptides_count_UPS1_25000amol_R2","peptides_count_UPS1_250amol_R2","peptides_count_UPS1_5000amol_R2","peptides_count_UPS1_50amol_R2","peptides_count_UPS1_12500amol_R3","peptides_count_UPS1_25000amol_R3","peptides_count_UPS1_250amol_R3","peptides_count_UPS1_5000amol_R3","peptides_count_UPS1_50amol_R3","peptides_count_UPS1_125amol_R1","peptides_count_UPS1_2500amol_R1","peptides_count_UPS1_50000amol_R1","peptides_count_UPS1_500amol_R1","psm_count_UPS1_125amol_R2","psm_count_UPS1_2500amol_R2","psm_count_UPS1_50000amol_R2","psm_count_UPS1_500amol_R2","psm_count_UPS1_12500amol_R1","psm_count_UPS1_125amol_R3","psm_count_UPS1_2500amol_R3","psm_count_UPS1_50000amol_R3","psm_count_UPS1_500amol_R3","psm_count_UPS1_25000amol_R1","psm_count_UPS1_250amol_R1","psm_count_UPS1_5000amol_R1","psm_count_UPS1_50amol_R1","psm_count_UPS1_12500amol_R2","psm_count_UPS1_25000amol_R2","psm_count_UPS1_250amol_R2","psm_count_UPS1_5000amol_R2","psm_count_UPS1_50amol_R2","psm_count_UPS1_12500amol_R3","psm_count_UPS1_25000amol_R3","psm_count_UPS1_250amol_R3","psm_count_UPS1_5000amol_R3","psm_count_UPS1_50amol_R3","psm_count_UPS1_125amol_R1","psm_count_UPS1_2500amol_R1","psm_count_UPS1_50000amol_R1","psm_count_UPS1_500amol_R1","raw_abundance_UPS1_125amol_R2","raw_abundance_UPS1_2500amol_R2","raw_abundance_UPS1_50000amol_R2","raw_abundance_UPS1_500amol_R2","raw_abundance_UPS1_12500amol_R1","raw_abundance_UPS1_125amol_R3","raw_abundance_UPS1_2500amol_R3","raw_abundance_UPS1_50000amol_R3","raw_abundance_UPS1_500amol_R3","raw_abundance_UPS1_25000amol_R1","raw_abundance_UPS1_250amol_R1","raw_abundance_UPS1_5000amol_R1","raw_abundance_UPS1_50amol_R1","raw_abundance_UPS1_12500amol_R2","raw_abundance_UPS1_25000amol_R2","raw_abundance_UPS1_250amol_R2","raw_abundance_UPS1_5000amol_R2","raw_abundance_UPS1_50amol_R2","raw_abundance_UPS1_12500amol_R3","raw_abundance_UPS1_25000amol_R3","raw_abundance_UPS1_250amol_R3","raw_abundance_UPS1_5000amol_R3","raw_abundance_UPS1_50amol_R3","raw_abundance_UPS1_125amol_R1","raw_abundance_UPS1_2500amol_R1","raw_abundance_UPS1_50000amol_R1","raw_abundance_UPS1_500amol_R1","X125amol.1","X2500amol.1","X50000amol.1","X500amol.1","X12500amol.1","X25000amol.1","X250amol.1","X5000amol.1","X50amol.1","X125amol.2","X2500amol.2","X50000amol.2","X500amol.2","X12500amol.2","X25000amol.2","X250amol.2","X5000amol.2","X50amol.2","X125amol.3","X2500amol.3","X50000amol.3","X500amol.3","X12500amol.3","X25000amol.3","DDGDG","X5000amol.3","X50amol.3","log-ratios X125amol. vs X2500amol.","log-ratios X50000amol. vs X2500amol.","log-ratios X500amol. vs X2500amol.","log-ratios X12500amol. vs X2500amol.","log-ratios X25000amol. vs X2500amol.","log-ratios C7 vs X2500amol.","log-ratios X5000amol. vs X2500amol.","log-ratios X50amol. vs X2500amol.","FDR PolySTest X125amol. vs X2500amol.","FDR PolySTest X50000amol. vs X2500amol.","FDR PolySTest X500amol. vs X2500amol.","FDR PolySTest X12500amol. vs X2500amol.","FDR PolySTest X25000amol. vs X2500amol.","FDR PolySTest C7 vs X2500amol.","FDR PolySTest X5000amol. vs X2500amol.","FDR PolySTest X50amol. vs X2500amol.","FDR limma X125amol. vs X2500amol.","FDR limma X50000amol. vs X2500amol.","FDR limma X500amol. vs X2500amol.","FDR limma X12500amol. vs X2500amol.","FDR limma X25000amol. vs X2500amol.","FDR limma C7 vs X2500amol.","FDR limma X5000amol. vs X2500amol.","FDR limma X50amol. vs X2500amol.","FDR Miss test X125amol. vs X2500amol.","FDR Miss test X50000amol. vs X2500amol.","FDR Miss test X500amol. vs X2500amol.","FDR Miss test X12500amol. vs X2500amol.","FDR Miss test X25000amol. vs X2500amol.","FDR Miss test C7 vs X2500amol.","FDR Miss test X5000amol. vs X2500amol.","FDR Miss test X50amol. vs X2500amol.","FDR rank products X125amol. vs X2500amol.","FDR rank products X50000amol. vs X2500amol.","FDR rank products X500amol. vs X2500amol.","FDR rank products X12500amol. vs X2500amol.","FDR rank products X25000amol. vs X2500amol.","FDR rank products C7 vs X2500amol.","FDR rank products X5000amol. vs X2500amol.","FDR rank products X50amol. vs X2500amol.","FDR permutation test X125amol. vs X2500amol.","FDR permutation test X50000amol. vs X2500amol.","FDR permutation test X500amol. vs X2500amol.","FDR permutation test X12500amol. vs X2500amol.","FDR permutation test X25000amol. vs X2500amol.","FDR permutation test C7 vs X2500amol.","FDR permutation test X5000amol. vs X2500amol.","FDR permutation test X50amol. vs X2500amol.","FDR t-test X125amol. vs X2500amol.","FDR t-test X50000amol. vs X2500amol.","FDR t-test X500amol. vs X2500amol.","FDR t-test X12500amol. vs X2500amol.","FDR t-test X25000amol. vs X2500amol.","FDR t-test C7 vs X2500amol.","FDR t-test X5000amol. vs X2500amol.","FDR t-test X50amol. vs X2500amol."
"feature 178","21953","P54113",NA,"P54113",NA,"PUR91_YEAST Bifunctional purine biosynthesis protein ADE16 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ADE16 PE=1 SV=1","275109","true","2","1","0","0","0","-1","6","6","6","6","352","352","2","3","4","3","3","2","3","4","2","3","3","3","6","3","3","2","3","3","4","3","2","3","4","2","3","4","3","9","14","22","15","12","12","16","19","15","11","9","13","8","14","12","13","13","6","16","13","17","15","9","9","12","15","13","3668505","3524680.75","4611979.5","3629901","3487291","3485493","3537316","4254608.5","3191899.5","3423193","3287717.5","3327727.5","3672620.75","3261287","4984215.5","3782631.75","3472024.75","3721373.5","3424032","4130441.25","3612157.25","3708414","3672764.5","3651530.5","3307968","4478821.5","3502951.5",21.8067608208109,21.7490611598144,22.1369546696265,21.7914987707803,21.7336753253918,21.706911203271,21.6486549088369,21.6661058686401,21.8083784944318,21.7329312995505,21.7542236747835,22.0205949536222,21.6059837969702,21.6370099761442,22.2489350161091,21.8509589020666,21.7273458012584,21.8274037648284,21.8000698502911,21.6575138478283,22.0946877391578,21.7401395828156,21.7072647541315,21.977864480553,21.7844292691355,21.8223708818977,21.8084349618341,0.0596544294087664,0.363812893326767,-0.00772551062003282,-0.0276162089195668,0.257637339168967,0.0410814658709337,0.0183412897900001,0.0944728462226993,1,0.00144332783197564,0.924510648669027,1,0.0803496015845011,0.774445067127994,1,0.554121437004993,0.377626116879818,0.000360831957993909,0.536160940777966,0.996990670695276,0.0200874003961253,0.777589127107454,0.998426327722986,0.184707145668331,1,0.190265916973273,1,1,1,1,1,0.270768483444398,0.754724502636232,0.633943361382617,0.616340432446018,0.915864153285285,0.753900159276902,0.750252636628221,0.961092080450178,0.754591040596132,0.602706263835832,0.113577850720708,0.459066706489387,0.267248975213577,0.967710319983047,0.193611266781998,0.911874671253714,0.545692551962145,0.133054787382421,0.00140154296034006,0.358321227720437,0.596545170843151,0.306878826758086,0.466460304338375,0.767650705261012,0.0543285696404481
"feature 179","21865","P22803",NA,"P22803",NA,"TRX2_YEAST Thioredoxin-2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=TRX2 PE=1 SV=3","274089","true","2","1","0","0","0","-1","3","2","3","2","144","87","3","3","3","3","3","3","3","3","2","3","3","3","2","3","3","3","3","3","3","3","3","3","3","3","3","3","2","6","7","7","7","6","4","5","7","5","5","6","7","3","6","5","6","6","4","5","6","6","4","3","5","4","4","5","32274788","33040218","42769800","31800248","34538996","33213076","35579772","43322988","32340806","31010190","29735962","35353008","34822804","32654994","47745384","29922092","34080480","34012368","32700122","41738120","29671342","34636372","32299006","32681340","34280596","43187024","32404034",24.9439042832962,24.9777198699302,25.3500891251157,24.9225346808839,25.0417228105736,24.886239029608,24.8257054138849,25.0753296357401,25.0535290404924,24.9852480071799,25.0845539298609,25.3686294137164,24.9468522984255,24.9608003073793,25.5088579250622,24.8347077088394,25.0224423192807,25.0195561166827,24.9619638022766,25.0308888564732,25.3640945686618,24.9496700905783,24.9627926824568,25.3148622832105,24.8225668439101,25.0457844865475,24.9449864309593,-0.067348854503867,0.329883483743199,-0.0913685287921998,-0.0426156186181998,0.205598860538798,-0.203394229876634,0.0167979284346664,-0.0250303560433001,0.727017449282984,0.00294638761995915,0.444271872511833,1,0.159937089436938,0.280009209431955,0.698501498501498,0.76302729528536,0.363508724641492,0.000736596904989787,0.296181248341222,0.996990670695276,0.0399842723592346,0.224158449172868,0.998426327722986,0.360944713050592,1,0.0190314960070914,1,1,0.582035113915612,0.0991276950267341,1,1,0.414177816393955,0.696386084120385,0.27653470118999,0.908096769738897,0.86792942881078,0.280009209431955,0.928545812590447,0.472850061258352,0.447544342067669,0.134215692226742,0.183043846909393,0.755720470006184,0.967710319983047,0.200143942079426,0.174625374625375,0.508684863523573,0.110674134944594,0.00342596718894506,0.0832451266475787,0.548932332971929,0.306878826758086,0.149884320965693,0.740631542012604,0.200405003540492
"feature 180","22354","P26786",NA,"P26786",NA,"RS7A_YEAST 40S ribosomal protein S7-A OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPS7A PE=1 SV=4","273.96","true","2","1","0","0","0","-1","7","3","8","4","183","52","3","5","3","3","5","4","6","3","4","5","4","3","6","5","2","4","4","5","4","3","2","5","5","3","5","2","4","3","9","3","7","7","5","7","4","6","11","9","4","11","11","2","9","7","9","9","3","8","8","7","4","8","3","9","19274240","19886752","18079936","19764448","17883828","18738274","20187382","18100280","20113988","17216136","19328278","17112100","19987394","18269046","21601236","19077896","19842552","18213940","17901350","20418708","18591800","18841332","18153504","17631596","20085458","19029582","19266184",24.2001706387566,24.245304331729,24.1078862350705,24.2364043269945,24.0921522399676,24.0372580439282,24.204209774522,24.0285134826992,24.2525870468312,24.1594847353346,24.2669504911506,24.1095086792817,24.2616958173324,24.1228979633656,24.3646105284546,24.1853987371409,24.2420942504693,24.1185397009479,24.071659736548,24.2596480231202,24.1817405362202,24.1995675135072,24.0935650542075,24.2833882463448,24.1481631184582,24.167397625015,24.113744709155,-0.113529245120199,-0.1242557984758,-0.0247450627218993,-0.154429196153033,-0.0288820090907317,-0.0780437386262326,-0.111299162605433,-0.0956771296885665,0.358683196180944,0.0253521988215866,0.127257358026589,0.430976430976431,0.676598860172746,0.193218546159723,1,0.490686921586091,0.162295539935437,0.0178039990606803,0.460639070858887,0.554852735915472,0.272197320011005,0.615746820050623,0.998426327722986,0.122671730396523,0.119561065393648,0.324632359717252,1,0.50527084297212,0.830432525951019,1,1,0.409157006208288,0.303662882652335,0.0180270760633391,0.472123362848049,0.428604909851538,0.225532953390915,0.742181252256858,0.888256802620575,0.340886185551289,0.891472164199437,0.00845073294052886,0.0318143395066472,0.107744107744108,0.470355731225296,0.0483046365399307,0.718272519377492,0.787931414634412,0.0894745905741423,0.00837566939104218,0.169040460195582,0.0178728221786867,0.406963769258482,0.157496434015862,0.702955495076875,0.0800721843677612
"feature 181","22397","P34760",NA,"P34760",NA,"TSA1_YEAST Peroxiredoxin TSA1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=TSA1 PE=1 SV=3","273846","true","2","1","0","0","0","-1","5","4","5","4","409","332","4","4","4","4","4","4","4","5","4","4","3","4","3","4","3","3","4","3","3","3","4","4","4","3","4","4","4","9","15","11","9","15","6","21","16","10","19","9","15","10","17","15","7","18","8","10","15","7","20","8","7","14","10","9","57294812","52099840","59086412","55618924","50595008","54834408","53278220","58722024","54194988","47638352","50355540","51570516","63337652","51509504","58064880","51777200","53292172","61329064","50977500","54059348","52646956","50177608","59847836","56568428","52284608","61715620","55281368",25.7719011742107,25.6347756061671,25.8163230586733,25.7290724988839,25.5924917114053,25.5056201697194,25.5856471731457,25.6200431450195,25.9165600501955,25.7085781171299,25.6670425476704,25.8073983593075,25.6916561002577,25.6183353122093,25.7911624910149,25.6258136137034,25.667420297643,25.8700675970447,25.7534937441889,25.639882960008,25.879132340694,25.7202899815006,25.6033572877474,25.6880407761056,25.6498467825345,25.5805403623642,25.8347957468271,0.0974239738946684,0.187050881609768,0.0664391555989011,-0.0425056008278316,0.014374107664801,-0.0267978481539662,-0.0245657696062646,0.226574093407268,0.165505380695254,0.00443490032905565,0.243584636222673,0.534621157736736,0.427972027972028,0.307942057942058,1,0.00680979295773473,0.143368759763401,0.00110872508226391,0.25184557104563,0.996990670695276,0.30611887677954,0.774774948734477,0.998426327722986,0.00170244823943368,1,0.0938986617305743,1,1,1,1,1,1,0.750398147359435,0.450936425847646,0.751531712427394,0.908096769738897,0.447220126372842,0.835552141540231,0.928545812590447,0.48343963291109,0.0413763451738135,0.00845073294052886,0.0608961590556683,0.133655289434184,0.106993006993007,0.0769855144855145,0.90421389633988,0.0157534772919388,0.0513876671298336,0.00315813285710724,0.042433389113802,0.266008528807774,0.43256052096666,0.354252611785876,0.702955495076875,0.0150377089922678
"feature 182","22309","P38625",NA,"P38625",NA,"GUAA_YEAST GMP synthase [glutamine-hydrolyzing] OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=GUA1 PE=1 SV=4","272879","true","2","1","0","0","0","-1","7","7","7","7","141","141","2","2","3","1","2","1","2","3","1","1","1","2","4","2","2","1","3","5","1","2","1","3","4","3","2","3","1","6","3","8","2","6","2","4","10","2","3","3","7","6","4","8","2","8","12","3","5","3","7","7","6","5","9","1","6314110","5535222","8082308.5","5962883.5","5485321","6745646.5","5705995","7832048","6752032","4907190","5434449","5658744","6480684","5393804","7396041.5","6082082","5365163","6673935","5326748","6498024.5","5635115.5","5212317","6681957.5","6891151.5","5796375","7250734","6473729.5",22.5901479638161,22.400209749362,22.94633598926,22.5075787196677,22.3871446186778,22.2264657010831,22.3737023368187,22.4320504410999,22.6277146588739,22.6855252864262,22.444047052052,22.9009581760878,22.6868903107703,22.3628716672111,22.8183218892091,22.5361338365636,22.3551905717541,22.6701062049552,22.7163136443488,22.46671950327,22.7896956174944,22.6261656541852,22.3448236002233,22.6315697525056,22.4260137501865,22.3134933969794,22.671839375892,0.227003529969034,0.442004492719401,0.1698861266464,-0.0720454728572655,0.121793679371268,0.00829120629493355,-0.0700806316168657,0.219561311679033,0.130749250749251,0.000453546808259352,0.328989192625556,0.0898560898560899,0.495844249920611,1,0.596546310832025,0.0988666505907885,0.068427918962032,0.000113386702064838,0.142357589099729,0.996990670695276,0.123961062480153,0.827317739139725,0.998426327722986,0.0343654605814332,0.358561072480633,0.185417326548106,0.360228473090152,1,1,1,1,0.259139286765705,0.398478546949042,0.450936425847646,0.673382432769546,0.908096769738897,0.820771913410486,0.81495030680251,0.928545812590447,0.495325020723897,0.0326873126873127,0.66585014985015,0.109663064208519,0.0224640224640225,0.611048951048951,0.357348146359135,0.149136577708006,0.0329555501969295,0.0463732068131484,0.00257255755529758,0.0755438810275284,0.326372157997481,0.344574132022496,0.553893970700938,0.702955495076875,0.00887898647031149
"feature 183","22294","P28834",NA,"P28834",NA,"IDH1_YEAST Isocitrate dehydrogenase [NAD] subunit 1, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=IDH1 PE=1 SV=2","272118","true","2","1","0","0","0","-1","6","6","6","6","360","360","4","5","5","4","5","4","4","6","4","5","4","5","5","5","3","4","5","3","4","4","4","4","3","4","5","5","4","15","12","14","14","11","13","14","16","18","14","15","13","13","18","5","13","12","13","15","6","11","9","8","16","13","12","18","10204676","10304744","12416744","10351934","10433543","9582965","10754622","12644850","10009191","10285202","9962998","10756209","11405387","9742647","13153554","10351124","10205110","10950345","11109218","11494502","10135079","10427688","10735176","10148803","10587289","13002445","10387389",23.2827270415245,23.2968053287667,23.565783574413,23.3033969886082,23.3147258125353,23.2940667926914,23.2481485032754,23.3586663572919,23.44321206426,23.1920406688115,23.3584534824817,23.592046587291,23.2548220362422,23.2158823637011,23.648949322697,23.3032840987169,23.2827883973513,23.3844729880972,23.2748062430703,23.3358298817797,23.6322795995965,23.3083297246002,23.4052539303329,23.454440626771,23.2728539984494,23.3139159869132,23.3558425081558,-0.0805049132072651,0.266340356090802,-0.0415133145258331,-0.0184088621529324,0.135456016377101,-0.0556006975287993,-0.0119059838238987,0.0641462891616342,0.53850795621989,0.00143877815711722,0.791292770499308,1,0.211030462434198,0.384927572427572,1,0.575986513486513,0.252521831806378,0.000359694539279305,0.395646385249654,0.996990670695276,0.0527576156085496,0.685142901526572,0.998426327722986,0.199841740173092,0.903540279504159,0.127864587254357,0.917882188702638,1,1,1,1,0.722185235226905,0.359005304146593,0.702009214543103,0.412989709922709,0.927853556624561,0.855683202914137,0.787429318815574,0.928545812590447,0.665603498549143,0.189450687720584,0.0340344586919929,0.399427599427599,0.904539465804288,0.66694322626526,0.0962318931068931,0.332679768364416,0.191995504495504,0.0889939668846473,0.000910206853976063,0.117870452642748,0.67816206238094,0.306878826758086,0.228780770175672,0.753720746682396,0.0636359507603519
"feature 184","21933","P47143",NA,"P47143",NA,"ADK_YEAST Adenosine kinase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ADO1 PE=1 SV=1","271917","true","2","1","0","0","0","-1","3","3","4","4","175","175","3","2","2","3","3","3","2","2","3","3","3","1","4","2","3","3","4","4","2","4","3","2","3","3","3","2","3","8","4","2","7","10","8","4","3","7","6","7","8","6","9","11","5","10","5","3","9","6","6","4","4","7","4","5","8192936","6847559","6652781.5","8024953","6394181.5","8223434","6528293","5489178","7871607.5","5597818.5","8007573.5","7186352","8760929","5725960.5","9292316","7671304","7163884","8670881","5455700.5","7661888","7472047","6521257.5","7965818","8484229","7503853.5","6886791.5","8562610",22.9659491144252,22.7071583608705,22.6655262208042,22.9360615121055,22.6083282651839,22.4164332799944,22.9329337046093,22.7768281721033,23.0626524291769,22.9713095399,22.6382743784965,22.3881586923046,22.908226855052,22.4490862873997,23.1476067854469,22.8710404031711,22.7723105462377,23.0477471544389,23.0163521308699,22.8392002312811,22.7154005689226,23.0296191860581,22.379333016651,22.8692685062024,22.8330720991113,22.6367187568,22.9253910872516,0.256325938182332,-0.138515829538901,0.229758194189165,-0.249295133804501,0.0828918669985323,0.150804412081199,0.000408168164299852,0.283719233406432,0.188649095061699,0.0338029317621154,0.25243045571666,0.340321096226608,0.887161640034662,0.273726273726274,1,0.108023844287581,0.0943245475308493,0.046772171683668,0.12621522785833,0.660547296967922,0.221790410008665,0.572621538442385,0.998426327722986,0.0323447909864144,0.335398338188203,1,0.336335378584443,0.885427888423298,1,1,1,0.873119432814902,0.353812987614728,0.0275889487048909,0.553200180029671,0.540025927024328,0.84314398634351,0.418053665722389,0.957804097415195,0.415718003444195,0.0628602167063706,0.00845073294052886,0.0765900765900766,0.085080274056652,0.696871057672839,0.0684315684315684,0.90171183398275,0.0540119221437903,0.0674570204640436,0.0532388233139997,0.0583627495774595,0.347631943876461,0.389928182962043,0.233733022649559,0.804636229410685,0.0272793744721366
"feature 185","22446","P22133",NA,"P22133",NA,"MDHC_YEAST Malate dehydrogenase, cytoplasmic OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=MDH2 PE=1 SV=2","270189","true","2","1","0","0","0","-1","5","5","5","5","164","164","4","4","4","3","4","4","3","5","4","3","4","3","1","3","4","4","2","2","3","4","3","3","4","3","3","5","3","7","6","8","4","5","4","7","9","9","7","7","5","2","9","6","7","3","3","6","6","7","7","5","6","4","7","4","9025688","6323250.5","10143297","7105014.5","5943886.5","8322402.5","6497388","9042272","8688566","7805020","8233108.5","8570203","8882895","6438925","10508338","8399567","8373257","8219718.5","8292457","9475055","8464533","6309411","8440072","8907393","8132342.5","9480362","9047087",23.1056054776516,22.5922349433433,23.2740233296123,22.7604061630648,22.5029751368409,22.8959708983709,22.9730058080901,23.0308979467804,23.0825985073271,22.9885686330868,22.6314284294973,23.1082538852501,23.0506866571345,22.6183884150204,23.325031174733,23.0018835278044,22.9973574757028,22.9706575562229,23.0865718174221,22.9552395460226,23.1765107176496,23.1090219143203,22.9833681953549,23.1757028870667,23.0129990441587,22.5890739014669,23.0088238755552,0.333947669765767,0.459961671216266,0.2470706052188,-0.024723723882334,0.405934013769132,0.269661820396666,0.146142135028966,0.294392340080666,0.230193268073696,0.00402924012307294,0.534326083475672,1,0.0639416430241317,0.453776324851471,1,0.160164331852334,0.057548317018424,0.00100731003076824,0.133581520868918,0.996990670695276,0.0159854107560329,0.302517549900981,0.998426327722986,0.0400410829630834,0.335398338188203,0.157785460288323,1,1,1,1,1,0.873119432814902,0.353812987614728,0.600214942705808,0.707767022107595,0.968247186755692,0.631804210753372,0.244033509336924,0.928545812590447,0.477018221841023,0.292912282522672,0.356012889549475,0.576089549895405,0.489916587477563,0.922131922131922,0.221871296405458,0.901216745720767,0.461299497844348,0.0886916657373227,0.0106793731282705,0.126833104510706,0.697832138096651,0.306878826758086,0.259500827994706,0.704541198436902,0.062534878210353
"feature 186","21707","P21243",NA,"P21243",NA,"PSA1_YEAST Proteasome subunit alpha type-1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SCL1 PE=1 SV=1","268.58","true","2","1","0","0","0","-1","7","7","7","7","208","208","4","4","4","4","1","3","2","4","3","2","2","2","3","3","2","4","2","4","2","3","3","2","3","4","3","3","4","7","12","6","10","4","12","10","12","11","6","6","5","5","5","3","13","7","9","8","6","9","3","7","8","4","6","14","6916725","6584048","9406474","6952090","6223324","6858166","6551638.5","9882975","6884828.5","6340387.5","5768766","6637243.5","13281647","6305830","6438834","5999613.5","4899075","12272721","6307958.5","7673075","6177345","6527288.5","10245560","8138360","6224687.5","9599884","7061230",22.7216576672062,22.6505434228707,23.1652226019474,22.7290153283627,22.5692539273967,22.5961395843331,22.4598313134847,22.6621527725587,23.6629307244054,22.7093913940524,22.6434243248615,23.2365139604949,22.7149892868244,22.5882548459958,22.6183680255646,22.5164381334464,22.2240779473503,23.5489518103601,22.9563066686996,22.5695699802371,23.1945855424876,22.7514880786477,22.5887417380066,22.8713734258277,22.5585554756817,22.6380523757965,23.2884955052853,0.174606000662965,0.5775947923202,0.1106516552885,-0.0390957388567337,0.0741144359186983,-0.109570935118834,-0.113084877421268,0.878946770693833,0.614985003701613,8.18984681887701e-05,0.833545601630871,0.0898560898560899,0.403475312566222,0.392204810115258,1,2.71685527081621e-06,0.154169677491943,2.04746170471925e-05,0.277848533876957,0.996990670695276,0.21574789922218,0.637226689976831,0.998426327722986,6.79213817704052e-07,0.342914234107152,0.154176462681559,0.341259554498315,1,1,1,1,0.192708815170137,0.614985003701613,0.208598556618236,0.830141955127043,0.912003021174872,0.86792942881078,0.6276242526465,0.928545812590447,0.0109516996958093,0.526828482872439,0.138281901584654,0.96399840760743,0.0224640224640225,0.100868828141555,0.0980512025288145,0.384117624535743,0.0157534772919388,0.112621166947356,0.000465393660651899,0.0566100398133561,0.548932332971929,0.325537675954373,0.170656522363864,0.714759563110847,0.0216283903544017
"feature 187","22024","Q06830ups",NA,"Q06830ups",NA,"PRDX1_HUMAN_UPS Peroxiredoxin 1 (Chain 2-199) - Homo sapiens (Human)","268556","true","2","1","0","0","0","-1","7","7","8","8","99","99",NA,NA,"6",NA,"4",NA,NA,"6",NA,"5",NA,"2",NA,"3","4",NA,"2",NA,"4","5",NA,"2",NA,NA,NA,"6",NA,"0","0","9","0","11","0","0","9","0","10","0","4","0","7","10","0","7","0","8","11","0","3","0","0","0","10","0","571695.88","2600626.25","46382280","605247.19","10128580","532276.44","2596586.75","44653368","597747.38","17826746","415019.09","4728817","728775.44","10130525","25041606","524947.12","4752884.5","723345.44","9744162","21434556","595678.31","4446957.5","519302.28","605105.19","2550316.5","47225400","828740.19",19.1248883677783,21.3104276460307,25.4670704040714,19.2071649506313,23.2719285905167,24.087540049278,18.6628181733419,22.173047881494,19.4751148150432,19.021816184515,21.3081849949055,25.4122656595725,19.1891763758785,23.2722056058995,24.5778237541952,19.0018125761563,22.1803719124115,19.4643252579296,19.2068264331878,21.2822448692106,25.4930596805303,19.6605603622296,23.2161066880624,24.3534351973808,19.184173902672,22.0843871861044,18.9862150340383,-2.18244217488857,4.15717941134247,-1.94798527380247,1.95312779144393,3.03931383023573,-2.3506842859922,0.8456498232877,-1.99173413437857,4.68026782189357e-10,5.7231473815886e-16,5.24032046541e-09,7.11978195919309e-09,5.21757683102376e-13,2.40629324664216e-10,0.00355828952032081,2.73523014398747e-09,1.17006695547339e-10,1.43078684539715e-16,1.3100801163525e-09,1.77994548979827e-09,1.30439420775594e-13,6.01573311660539e-11,0.000889572380080203,6.83807535996868e-10,0.335398338188203,0.0190314960070914,0.343944836910681,0.820388956010013,0.558541055471791,0.547054290976182,1,0.239289538904084,0.000415611412596217,0.00523754331139673,0.000888656486418997,0.00550785017573501,0.00508323443281238,0.000821670859463624,0.00583229733080095,0.000488282630824262,0.029185100613672,0.00845073294052886,0.0318143395066472,0.0224640224640225,0.0252172070353889,0.0357034270077748,0.0782967032967033,0.0321247380070909,0.0199264121338197,3.85163843229608e-05,0.039570892139015,0.000782535069534422,0.0260800313350278,0.0786098928475326,0.0578016700410446,0.0171967513667124
